permit,apn,parsed_address
str-02447l,3450725930,3967 nobel dr #254 92122
str-02447l,3450725833,3965 nobel dr #233 92122
str-02447l,3450725753,3937 nobel dr #141 92122
str-02447l,3450725635,3927 nobel dr #67 92122
str-02447l,3450725604,3927 nobel dr #36 92122
str-02447l,3450725543,3935 nobel dr #107 92122
str-02447l,3450725531,3925 nobel dr #31 92122
str-02447l,3450725927,3967 nobel dr #251 92122
str-02447l,3450725745,3937 nobel dr #133 92122
str-02447l,3450725519,3925 nobel dr #19 92122
str-02447l,3450726068,3989 nobel dr #356 92122
str-02447l,3450725919,3957 nobel dr #219 92122
str-02447l,3450725958,3969 nobel dr #282 92122
str-02447l,3450725929,3967 nobel dr #253 92122
str-02447l,3450725702,3929 nobel dr #82 92122
str-02447l,3450725641,3927 nobel dr #73 92122
str-02447l,3450725606,3927 nobel dr #38 92122
str-02447l,3450725920,3957 nobel dr #220 92122
str-02447l,3450725723,3941 nobel dr #167 92122
str-02447l,3450725713,3929 nobel dr #93 92122
str-02447l,3450725658,3939 nobel dr #154 92122
str-02447l,3450725614,3927 nobel dr #46 92122
str-02447l,3450725532,3925 nobel dr #32 92122
str-02447l,3450725505,3915 nobel dr #05 92122
str-02447l,3450725501,3915 nobel dr #01 92122
str-02447l,3450726075,3989 nobel dr #363 92122
str-02447l,3450726067,3989 nobel dr #355 92122
str-02447l,3450726012,3975 nobel dr #300 92122
str-02447l,3450725945,3969 nobel dr #269 92122
str-02447l,3450725627,3927 nobel dr #59 92122
str-02447l,3450725906,3957 nobel dr #206 92122
str-02447l,3450725845,3965 nobel dr #245 92122
str-02447l,3450725834,3965 nobel dr #234 92122
str-02447l,3450725807,3955 nobel dr #183 92122
str-02447l,3450725615,3927 nobel dr #47 92122
str-02447l,3450725836,3965 nobel dr #236 92122
str-02447l,3450725732,3941 nobel dr #176 92122
str-02447l,3450725639,3927 nobel dr #71 92122
str-02447l,3450725619,3927 nobel dr #51 92122
str-02447l,3450726066,3989 nobel dr #354 92122
str-02447l,3450725931,3967 nobel dr #255 92122
str-02447l,3450725847,3965 nobel dr #247 92122
str-02447l,3450725738,3937 nobel dr #126 92122
str-02447l,3450725948,3969 nobel dr #272 92122
str-02447l,3450725901,3957 nobel dr #201 92122
str-02447l,3450725632,3927 nobel dr #64 92122
str-02447l,3450725525,3925 nobel dr #25 92122
str-02447l,3450725503,3915 nobel dr #03 92122
str-02447l,3450725951,3969 nobel dr #275 92122
str-02447l,3450725518,3925 nobel dr #18 92122
str-02447l,3450726052,3987 nobel dr #340 92122
str-02447l,3450725844,3965 nobel dr #244 92122
str-02447l,3450725838,3965 nobel dr #238 92122
str-02447l,3450725823,3955 nobel dr #199 92122
str-02447l,3450725710,3929 nobel dr #90 92122
str-02447l,3450725620,3927 nobel dr #52 92122
str-02447l,3450725509,3915 nobel dr #09 92122
str-02447l,3450726015,3975 nobel dr #303 92122
str-02447l,3450726007,3975 nobel dr #295 92122
str-02447l,3450725830,3965 nobel dr #230 92122
str-02447l,3450725820,3955 nobel dr #196 92122
str-02447l,3450725719,3941 nobel dr #163 92122
str-02447l,3450725717,3941 nobel dr #161 92122
str-02447l,3450725664,3939 nobel dr #160 92122
str-02447l,3450726045,3985 nobel dr #333 92122
str-02447l,3450725926,3967 nobel dr #250 92122
str-02447l,3450725923,3957 nobel dr #223 92122
str-02447l,3450725624,3927 nobel dr #56 92122
str-02447l,3450726074,3989 nobel dr #362 92122
str-02447l,3450725952,3969 nobel dr #276 92122
str-02447l,3450725831,3965 nobel dr #231 92122
str-02447l,3450725825,3965 nobel dr #225 92122
str-02447l,3450725539,3935 nobel dr #103 92122
str-02447l,3450726056,3987 nobel dr #344 92122
str-02447l,3450726034,3985 nobel dr #322 92122
str-02447l,3450726017,3979 nobel dr #305 92122
str-02447l,3450725637,3927 nobel dr #69 92122
str-02447l,3450725633,3927 nobel dr #65 92122
str-02447l,3450725514,3915 nobel dr #14 92122
str-02447l,3450726037,3985 nobel dr #325 92122
str-02447l,3450725703,3929 nobel dr #83 92122
str-02447l,3450725553,3935 nobel dr #117 92122
str-02447l,3450725506,3915 nobel dr #06 92122
str-02447l,3450725940,3967 nobel dr #264 92122
str-02447l,3450725933,3967 nobel dr #257 92122
str-02447l,3450725621,3927 nobel dr #53 92122
str-02447l,3450726079,3989 nobel dr #367 92122
str-02447l,3450726022,3979 nobel dr #310 92122
str-02447l,3450725935,3967 nobel dr #259 92122
str-02447l,3450725832,3965 nobel dr #232 92122
str-02447l,3450725701,3929 nobel dr #81 92122
str-02447l,3450725645,3927 nobel dr #77 92122
str-02447l,3450725618,3927 nobel dr #50 92122
str-02447l,3450726048,3985 nobel dr #336 92122
str-02447l,3450725925,3967 nobel dr #249 92122
str-02447l,3450725751,3937 nobel dr #139 92122
str-02447l,3450725741,3937 nobel dr #129 92122
str-02447l,3450725648,3927 nobel dr #80 92122
str-02447l,3450726047,3985 nobel dr #335 92122
str-02447l,3450725652,3939 nobel dr #148 92122
str-02447l,3450725617,3927 nobel dr #49 92122
str-02447l,3450726020,3979 nobel dr #308 92122
str-02447l,3450725936,3967 nobel dr #260 92122
str-02447l,3450725659,3939 nobel dr #155 92122
str-02447l,3450725524,3925 nobel dr #24 92122
str-02447l,3450726033,3985 nobel dr #321 92122
str-02447l,3450726027,3979 nobel dr #315 92122
str-02447l,3450725943,3969 nobel dr #267 92122
str-02447l,3450725746,3937 nobel dr #134 92122
str-02447l,3450725704,3929 nobel dr #84 92122
str-02447l,3450725636,3927 nobel dr #68 92122
str-02447l,3450725548,3935 nobel dr #112 92122
str-02447l,3450725960,3969 nobel dr #284 92122
str-02447l,3450725910,3957 nobel dr #210 92122
str-02447l,3450725846,3965 nobel dr #246 92122
str-02447l,3450725839,3965 nobel dr #239 92122
str-02447l,3450725712,3929 nobel dr #92 92122
str-02447l,3450725638,3927 nobel dr #70 92122
str-02447l,3450725616,3927 nobel dr #48 92122
str-02447l,3450725908,3957 nobel dr #208 92122
str-02447l,3450725821,3955 nobel dr #197 92122
str-02447l,3450725736,3937 nobel dr #124 92122
str-02447l,3450725517,3925 nobel dr #17 92122
str-02447l,3450726061,3987 nobel dr #349 92122
str-02447l,3450726024,3979 nobel dr #312 92122
str-02447l,3450725939,3967 nobel dr #263 92122
str-02447l,3450725644,3927 nobel dr #76 92122
str-02447l,3450726031,3979 nobel dr #319 92122
str-02447l,3450726019,3979 nobel dr #307 92122
str-02447l,3450725747,3937 nobel dr #135 92122
str-02447l,3450725739,3937 nobel dr #127 92122
str-02447l,3450726062,3987 nobel dr #350 92122
str-02447l,3450725946,3969 nobel dr #270 92122
str-02447l,3450725651,3939 nobel dr #147 92122
str-02447l,3450725526,3925 nobel dr #26 92122
str-02447l,3450726010,3975 nobel dr #298 92122
str-02447l,3450725904,3957 nobel dr #204 92122
str-02447l,3450725663,3939 nobel dr #159 92122
str-02447l,3450725914,3957 nobel dr #214 92122
str-02447l,3450725750,3937 nobel dr #138 92122
str-02447l,3450725550,3935 nobel dr #114 92122
str-02447l,3450726036,3985 nobel dr #324 92122
str-02447l,3450726013,3975 nobel dr #301 92122
str-02447l,3450726009,3975 nobel dr #297 92122
str-02447l,3450725912,3957 nobel dr #212 92122
str-02447l,3450725507,3915 nobel dr #07 92122
str-02447l,3450725630,3927 nobel dr #62 92122
str-02447l,3450725628,3927 nobel dr #60 92122
str-02447l,3450725611,3927 nobel dr #43 92122
str-02447l,3450725529,3925 nobel dr #29 92122
str-02447l,3450725511,3915 nobel dr #11 92122
str-02447l,3450726070,3989 nobel dr #358 92122
str-02447l,3450726011,3975 nobel dr #299 92122
str-02447l,3450725957,3969 nobel dr #281 92122
str-02447l,3450725601,3927 nobel dr #33 92122
str-02447l,3450725816,3955 nobel dr #192 92122
str-02447l,3450725530,3925 nobel dr #30 92122
str-02447l,3450726005,3975 nobel dr #293 92122
str-02447l,3450725953,3969 nobel dr #277 92122
str-02447l,3450725949,3969 nobel dr #273 92122
str-02447l,3450725928,3967 nobel dr #252 92122
str-02447l,3450725555,3935 nobel dr #119 92122
str-02447l,3450726018,3979 nobel dr #306 92122
str-02447l,3450725902,3957 nobel dr #202 92122
str-02447l,3450725752,3937 nobel dr #140 92122
str-02447l,3450725728,3941 nobel dr #172 92122
str-02447l,3450725623,3927 nobel dr #55 92122
str-02447l,3450726046,3985 nobel dr #334 92122
str-02447l,3450725954,3969 nobel dr #278 92122
str-02447l,3450725814,3955 nobel dr #190 92122
str-02447l,3450725727,3941 nobel dr #171 92122
str-02447l,3450725653,3939 nobel dr #149 92122
str-02447l,3450725602,3927 nobel dr #34 92122
str-02447l,3450725546,3935 nobel dr #110 92122
str-02447l,3450726029,3979 nobel dr #317 92122
str-02447l,3450726006,3975 nobel dr #294 92122
str-02447l,3450725841,3965 nobel dr #241 92122
str-02447l,3450725837,3965 nobel dr #237 92122
str-02447l,3450725818,3955 nobel dr #194 92122
str-02447l,3450725809,3955 nobel dr #185 92122
str-02447l,3450725740,3937 nobel dr #128 92122
str-02447l,3450725551,3935 nobel dr #115 92122
str-02447l,3450726073,3989 nobel dr #361 92122
str-02447l,3450725804,3955 nobel dr #180 92122
str-02447l,3450725724,3941 nobel dr #168 92122
str-02447l,3450725547,3935 nobel dr #111 92122
str-02447l,3450725660,3939 nobel dr #156 92122
str-02447l,3450725643,3927 nobel dr #75 92122
str-02447l,3450725944,3969 nobel dr #268 92122
str-02447l,3450725706,3929 nobel dr #86 92122
str-02447l,3450725540,3935 nobel dr #104 92122
str-02447l,3450726060,3987 nobel dr #348 92122
str-02447l,3450725730,3941 nobel dr #174 92122
str-02447l,3450725609,3927 nobel dr #41 92122
str-02447l,3450725962,3969 nobel dr #286 92122
str-02447l,3450725842,3965 nobel dr #242 92122
str-02447l,3450725608,3927 nobel dr #40 92122
str-02447l,3450726078,3989 nobel dr #366 92122
str-02447l,3450726025,3979 nobel dr #313 92122
str-02447l,3450725963,3969 nobel dr #287 92122
str-02447l,3450725932,3967 nobel dr #256 92122
str-02447l,3450725516,3915 nobel dr #16 92122
str-02447l,3450726076,3989 nobel dr #364 92122
str-02447l,3450726040,3985 nobel dr #328 92122
str-02447l,3450725735,3937 nobel dr #123 92122
str-02447l,3450725521,3925 nobel dr #21 92122
str-02447l,3450726077,3989 nobel dr #365 92122
str-02447l,3450725903,3957 nobel dr #203 92122
str-02447l,3450725835,3965 nobel dr #235 92122
str-02447l,3450725513,3915 nobel dr #13 92122
str-02447l,3450725937,3967 nobel dr #261 92122
str-02447l,3450725655,3939 nobel dr #151 92122
str-02447l,3450725522,3925 nobel dr #22 92122
str-02447l,3450725947,3969 nobel dr #271 92122
str-02447l,3450725921,3957 nobel dr #221 92122
str-02447l,3450725715,3929 nobel dr #95 92122
str-02447l,3450725662,3939 nobel dr #158 92122
str-02447l,3450725520,3925 nobel dr #20 92122
str-02447l,3450725512,3915 nobel dr #12 92122
str-02447l,3450725510,3915 nobel dr #10 92122
str-02447l,3450725725,3941 nobel dr #169 92122
str-02447l,3450725629,3927 nobel dr #61 92122
str-02447l,3450725554,3935 nobel dr #118 92122
str-02447l,3450726065,3989 nobel dr #353 92122
str-02447l,3450726003,3975 nobel dr #291 92122
str-02447l,3450725504,3915 nobel dr #04 92122
str-02447l,3450725848,3965 nobel dr #248 92122
str-02447l,3450725827,3965 nobel dr #227 92122
str-02447l,3450725802,3955 nobel dr #178 92122
str-02447l,3450725749,3937 nobel dr #137 92122
str-02447l,3450725533,3935 nobel dr #97 92122
str-02447l,3450725922,3957 nobel dr #222 92122
str-02447l,3450725812,3955 nobel dr #188 92122
str-02447l,3450725754,3937 nobel dr #142 92122
str-02447l,3450725649,3939 nobel dr #145 92122
str-02447l,3450726035,3985 nobel dr #323 92122
str-02447l,3450726014,3975 nobel dr #302 92122
str-02447l,3450725918,3957 nobel dr #218 92122
str-02447l,3450725817,3955 nobel dr #193 92122
str-02447l,3450725631,3927 nobel dr #63 92122
str-02447l,3450725556,3935 nobel dr #120 92122
str-02543l,4527010800,2730 1st ave 92103
str-02585l,4482521001,4826 orchard ave #a 92107
str-02585l,4482521004,4828 orchard ave #b 92107
str-02585l,4482521003,4828 orchard ave #a 92107
str-02585l,4482521002,4826 orchard ave #b 92107
str-02332l,3510632100,7363 fay ave 92037
str-04262l,4365522200,5548 riley st 92110
str-02196l,5305010200,1243 trieste dr 92107
str-03799l,5386401700,2321 harrison ave 92113
str-01087l,4437215000,3896 ampudia st 92110
str-02891l,4231231600,960 reed st 92109
str-02520l,4153812100,4928 crystal dr 92109
str-00469l,4237610700,2633 ocean front walk 92109
str-01254l,5430711000,1270 weaver st 92114
str-01573l,5300311300,4604 osprey st 92107
str-01699l,3184611100,8866 capcano rd 92126
str-04116l,4235821200,/2 queenstown ct 1 92109
str-01551l,4655020200,4720 jean dr 92115
str-05276l,5460523000,3996 market st 92102
str-01649l,4165203226,1855 diamond st #326 92109
str-01649l,4165203222,1855 diamond st #322 92109
str-01649l,4165203028,4600 lamont st #328 92109
str-01649l,4165202909,4600 lamont st #109 92109
str-01649l,4165202866,1801 diamond st #320 92109
str-01649l,4165202858,1801 diamond st #312 92109
str-01649l,4165202842,1801 diamond st #223 92109
str-01649l,4165202643,1885 diamond st #207 92109
str-01649l,4165202622,1885 diamond st #122 92109
str-01649l,4165202533,1775 diamond st #333 92109
str-01649l,4165203130,1855 diamond st #130 92109
str-01649l,4165203124,1855 diamond st #124 92109
str-01649l,4165202873,1801 diamond st #327 92109
str-01649l,4165202862,1801 diamond st #316 92109
str-01649l,4165202632,1885 diamond st #132 92109
str-01649l,4165202605,1885 diamond st #105 92109
str-01649l,4165202436,1775 diamond st #136 92109
str-01649l,4165203203,1855 diamond st #303 92109
str-01649l,4165203141,1855 diamond st #205 92109
str-01649l,4165203022,4600 lamont st #4-322 92109
str-01649l,4165202913,4600 lamont st #113 92109
str-01649l,4165202714,1885 diamond st #314 92109
str-01649l,4165202635,1885 diamond st #135 92109
str-01649l,4165202629,1885 diamond st #129 92109
str-01649l,4165202467,1775 diamond st #231 92109
str-01649l,4165203230,1855 diamond st #330 92109
str-01649l,4165202837,1801 diamond st #218 92109
str-01649l,4165202705,1885 diamond st #305 92109
str-01649l,4165202619,1885 diamond st #119 92109
str-01649l,4165203229,1855 diamond st #329 92109
str-01649l,4165203132,1855 diamond st #5-132 92109
str-01649l,4165203128,1855 diamond st #128 92109
str-01649l,4165202932,4600 lamont st #132 92109
str-01649l,4165202902,4600 lamont st #102 92109
str-01649l,4165202727,1885 diamond st #327 92109
str-01649l,4165203150,1855 diamond st #214 92109
str-01649l,4165202955,4600 lamont st #220 92109
str-01649l,4165202918,4600 lamont st #118 92109
str-01649l,4165202853,1801 diamond st #307 92109
str-01649l,4165202529,1775 diamond st #329 92109
str-01649l,4165203136,1855 diamond st #5-136 92109
str-01649l,4165202702,1885 diamond st #302 92109
str-01649l,4165202626,1885 diamond st #126 92109
str-01649l,4165202414,1775 diamond st #114 92109
str-01649l,4165203214,1855 diamond st #314 92109
str-01649l,4165203126,1855 diamond st #126 92109
str-01649l,4165202949,4600 lamont st #214 92109
str-01649l,4165202848,1801 diamond st #302 92109
str-01649l,4165202835,1801 diamond st #216 92109
str-01649l,4165202726,1885 diamond st #326 92109
str-01649l,4165202715,1885 diamond st #315 92109
str-01649l,4165202647,1885 diamond st #211 92109
str-01649l,4165202646,1885 diamond st #210 92109
str-01649l,4165202634,1885 diamond st #134 92109
str-01649l,4165202534,1775 diamond st #334 92109
str-01649l,4165202528,1775 diamond st #328 92109
str-01649l,4165202442,1775 diamond st #206 92109
str-01649l,4165203211,1855 diamond st #311 92109
str-01649l,4165202833,1801 diamond st #214 92109
str-01649l,4165202664,1885 diamond st #228 92109
str-01649l,4165202469,1775 diamond st #233 92109
str-01649l,4165202460,1775 diamond st #224 92109
str-01649l,4165202435,1775 diamond st #135 92109
str-01649l,4165202420,1775 diamond st #120 92109
str-01649l,4165203215,1855 diamond st #315 92109
str-01649l,4165203209,1855 diamond st #309 92109
str-01649l,4165203157,1855 diamond st #5-221 92109
str-01649l,4165202655,1885 diamond st #219 92109
str-01649l,4165202453,1775 diamond st #217 92109
str-01649l,4165202942,4600 lamont st #207 92109
str-01649l,4165202911,4600 lamont st #4-111 92109
str-01649l,4165202844,1801 diamond st #225 92109
str-01649l,4165202608,1885 diamond st #108 92109
str-01649l,4165202527,1775 diamond st #327 92109
str-01649l,4165202421,1775 diamond st #121 92109
str-01649l,4165203236,1855 diamond st #336 92109
str-01649l,4165203032,4600 lamont st #4-332 92109
str-01649l,4165203015,4600 lamont st #315 92109
str-01649l,4165202944,4600 lamont st #209 92109
str-01649l,4165202852,1801 diamond st #306 92109
str-01649l,4165202850,1801 diamond st #304 92109
str-01649l,4165202825,1801 diamond st #206 92109
str-01649l,4165202501,1775 diamond st #301 92109
str-01649l,4165202417,1775 diamond st #117 92109
str-01649l,4165203232,1855 diamond st #332 92109
str-01649l,4165203204,1855 diamond st #304 92109
str-01649l,4165203161,1855 diamond st #225 92109
str-01649l,4165203156,1855 diamond st #220 92109
str-01649l,4165203122,1855 diamond st #122 92109
str-01649l,4165202826,1801 diamond st #207 92109
str-01649l,4165202627,1885 diamond st #2-127 92109
str-01649l,4165202620,1885 diamond st #120 92109
str-01649l,4165202526,1775 diamond st #1-326 92109
str-01649l,4165202449,1775 diamond st #213 92109
str-01649l,4165202444,1775 diamond st #208 92109
str-01649l,4165203210,1855 diamond st #310 92109
str-01649l,4165203160,1855 diamond st #224 92109
str-01649l,4165203142,1855 diamond st #206 92109
str-01649l,4165203127,1855 diamond st #127 92109
str-01649l,4165203025,4600 lamont st #325 92109
str-01649l,4165202936,4600 lamont st #201 92109
str-01649l,4165202840,1801 diamond st #221 92109
str-01649l,4165203149,1855 diamond st #213 92109
str-01649l,4165203004,4600 lamont st #304 92109
str-01649l,4165202969,4600 lamont st #234 92109
str-01649l,4165202846,1801 diamond st #3-227 92109
str-01649l,4165202811,1801 diamond st #116 92109
str-01649l,4165202523,1775 diamond st #323 92109
str-01649l,4165202504,1775 diamond st #304 92109
str-01649l,4165202472,1775 diamond st #236 92109
